# Probability density function in each WNA bin in figure 5q
0.0004
0.0196
0.0636
0.0733
0.0621
0.0429
0.0258
0.0144
0.0080
0.0049
0.0034
0.0024
0.0018
0.0015
0.0011
0.0010
0.0007
0.0007
0.0006
0.0008
0.0006
0.0005
0.0005
0.0005
0.0003
0.0004
0.0004
0.0004
0.0003
0.0002
