# Probability density function in each WNA bin in figure 5h
0.0009
0.0123
0.0314
0.0460
0.0476
0.0394
0.0295
0.0208
0.0142
0.0099
0.0071
0.0054
0.0045
0.0044
0.0043
0.0045
0.0052
0.0066
0.0075
0.0078
0.0082
0.0077
0.0042
0.0015
0.0010
0.0006
0.0004
0.0003
0.0001
0.0000
