# Probability density function in each WNA bin in figure 5p
0.0003
0.0179
0.0689
0.0793
0.0571
0.0376
0.0237
0.0148
0.0087
0.0055
0.0037
0.0026
0.0017
0.0013
0.0010
0.0009
0.0008
0.0008
0.0006
0.0006
0.0007
0.0006
0.0006
0.0006
0.0007
0.0008
0.0007
0.0004
0.0003
0.0001
