# Probability density function in each WNA bin in figure 5k
0.0005
0.0173
0.0516
0.0655
0.0586
0.0438
0.0294
0.0188
0.0122
0.0079
0.0055
0.0037
0.0029
0.0022
0.0019
0.0017
0.0015
0.0015
0.0013
0.0011
0.0009
0.0006
0.0006
0.0005
0.0005
0.0005
0.0004
0.0002
0.0001
0.0000
