# Probability density function in each WNA bin in figure 5j
0.0008
0.0167
0.0470
0.0611
0.0537
0.0406
0.0278
0.0193
0.0127
0.0090
0.0064
0.0048
0.0040
0.0033
0.0030
0.0028
0.0029
0.0028
0.0028
0.0023
0.0018
0.0014
0.0012
0.0011
0.0010
0.0010
0.0009
0.0006
0.0002
0.0001
