# Average intensity in pT^2 in each L/MLAT bin in figure 4a
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.4838e+00,3.4103e+00,2.9109e+00,3.2000e+00,1.0739e+00,5.5271e-01,4.7478e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.8748e+00,7.4406e+00,2.9446e+00,1.8027e+02,1.9544e+00,4.0582e+00,5.2716e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.8871e+01,1.2603e+01,5.9883e+00,1.4493e+01,4.1287e+00,7.7314e+00,1.5449e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.4476e+01,1.3352e+01,7.6768e+00,8.7300e+00,1.0741e+01,5.3731e+01,1.4577e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.2650e+01,1.8887e+01,1.3003e+01,4.5789e+01,2.2440e+01,5.3586e+01,7.2765e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.9506e+01,2.9338e+01,1.5451e+01,4.8314e+01,2.0255e+01,5.1935e+01,1.5990e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.0566e+01,2.6345e+01,3.5042e+01,5.3325e+01,2.1625e+01,1.3061e+02,2.1396e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.1238e+02,2.2446e+01,4.8853e+01,8.7962e+01,4.1139e+01,1.9369e+02,2.0656e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
8.6604e+01,3.4007e+01,3.9704e+02,3.7753e+02,2.1079e+02,4.3598e+01,2.2330e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
9.5217e+01,4.4421e+01,2.0141e+02,8.2404e+02,5.6183e+01,9.4236e+01,4.6774e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.2618e+02,4.2285e+01,4.6628e+02,9.8605e+02,6.0279e+01,1.9964e+02,5.4939e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.7176e+02,1.3507e+02,5.7662e+02,8.0901e+02,5.3508e+01,4.6791e+02,7.3542e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.9526e+02,8.4953e+01,8.5321e+02,1.9897e+03,2.8347e+02,6.8669e+02,1.8428e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.5905e+02,1.0185e+02,9.7058e+02,1.5357e+03,1.1592e+03,4.2249e+03,1.6918e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.8201e+02,3.2741e+02,7.6057e+02,2.5375e+03,1.2709e+03,1.1771e+03,3.5650e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.2601e+02,7.1761e+02,3.2202e+02,3.4845e+03,1.4008e+03,7.2489e+03,4.0215e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3886e+02,4.8520e+02,4.5763e+02,1.5234e+03,1.1909e+03,9.9748e+03,3.2571e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.8516e+02,3.4676e+02,2.8126e+02,4.2664e+02,3.7614e+03,3.6114e+03,7.9704e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.6311e+02,6.8641e+02,2.9537e+02,1.3132e+03,4.4665e+03,3.3364e+03,1.0167e+04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
4.6120e+02,7.9677e+02,9.3352e+02,1.2224e+03,2.7779e+03,2.6392e+03,2.9817e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.4556e+02,3.8845e+02,1.4684e+03,2.0934e+03,4.5808e+03,2.9000e+03,2.6111e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
6.8549e+02,6.5551e+02,1.6999e+03,2.9768e+03,3.6075e+03,1.2723e+03,2.0620e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.3039e+02,1.1065e+03,2.7005e+03,1.7419e+03,3.8644e+03,2.7338e+03,2.4268e+03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
