# Probability density function in each WNA bin in figure 6n
0.0009
0.0056
0.0121
0.0163
0.0175
0.0160
0.0144
0.0116
0.0095
0.0080
0.0068
0.0063
0.0062
0.0061
0.0065
0.0070
0.0082
0.0108
0.0143
0.0192
0.0262
0.0380
0.0339
0.0197
0.0080
0.0022
0.0007
0.0004
0.0004
0.0003
