# Probability density function in each WNA bin in figure 6e
0.0009
0.0077
0.0262
0.0399
0.0421
0.0335
0.0235
0.0179
0.0141
0.0109
0.0084
0.0071
0.0056
0.0054
0.0052
0.0059
0.0071
0.0091
0.0137
0.0142
0.0141
0.0119
0.0047
0.0015
0.0008
0.0005
0.0005
0.0005
0.0003
0.0002
