# Probability density function in each WNA bin in figure 6b
0.0016
0.0222
0.0495
0.0452
0.0356
0.0239
0.0183
0.0144
0.0117
0.0110
0.0097
0.0084
0.0081
0.0073
0.0070
0.0064
0.0051
0.0041
0.0040
0.0045
0.0041
0.0033
0.0032
0.0034
0.0034
0.0031
0.0037
0.0048
0.0048
0.0015
