# Probability density function in each WNA bin in figure 7c
0.0625
0.0920
0.0380
0.0178
0.0104
0.0081
0.0083
0.0095
0.0066
0.0059
0.0065
0.0055
0.0049
0.0052
0.0069
0.0104
0.0107
0.0093
0.0086
0.0046
0.0008
0.0005
0.0003
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
0.0000
