# Probability density function in each WNA bin in figure 7f
0.0010
0.0053
0.0094
0.0114
0.0125
0.0128
0.0126
0.0127
0.0129
0.0140
0.0144
0.0159
0.0175
0.0198
0.0219
0.0254
0.0299
0.0327
0.0249
0.0115
0.0062
0.0047
0.0024
0.0008
0.0003
0.0001
0.0001
0.0001
0.0001
0.0000
