# Absolute intensity in pT^2 in each L*/MLT bin in Figure 9f
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,3.6093e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,5.1368e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,5.3181e+00,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,8.8284e+00,1.6624e+01,nan,nan,nan,nan,nan,4.9701e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,1.1035e+01,1.4932e+01,nan,nan,nan,nan,nan,3.6274e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,1.8827e+03,nan,nan,nan,nan,nan,nan,3.7933e+01,nan,nan,nan,nan,nan,4.7352e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,3.5469e+01,nan,nan,nan,nan,nan,2.8368e+00,3.4066e+01,1.2278e+02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,8.1768e+00,nan,7.3396e+02,8.6214e+02,nan,nan,nan,9.9401e+01,9.3024e+01,nan,nan,nan,nan,nan,nan,2.7261e+00,nan,nan
nan,nan,nan,nan,nan,nan,3.8239e+00,nan,9.5690e+02,3.9291e+02,6.6459e+02,nan,nan,8.5148e+01,1.8195e+02,nan,nan,nan,nan,nan,nan,2.7385e+01,4.0780e+01,nan
nan,nan,2.0882e+01,3.9610e+01,nan,nan,1.6628e+01,nan,1.2942e+03,8.1972e+02,1.6812e+03,nan,nan,1.0059e+02,2.6101e+02,nan,nan,nan,nan,nan,nan,5.0796e+01,1.2577e+02,nan
nan,nan,7.9307e-01,nan,nan,nan,1.7778e+01,7.0636e+01,8.3374e+02,1.3257e+03,1.4940e+03,6.8694e+02,2.1184e+02,7.0139e+01,2.5637e+02,nan,nan,nan,nan,nan,nan,9.2871e+00,nan,8.8683e+01
nan,nan,4.4748e+01,4.6153e+00,nan,nan,4.6824e+00,1.1960e+02,2.8059e+03,6.0702e+02,7.2177e+02,5.7187e+03,8.2592e+02,1.4583e+02,3.9414e+02,nan,nan,nan,nan,nan,nan,8.2119e+01,3.5070e+03,1.3068e+03
nan,nan,3.7174e+02,2.4842e+01,nan,2.0131e+00,nan,8.5137e+01,3.9121e+02,1.6959e+03,8.4322e+02,5.0052e+03,1.6252e+03,1.8961e+02,3.0669e+02,nan,nan,nan,nan,nan,nan,3.3339e+01,6.6436e+01,3.0865e+03
nan,nan,7.7481e+02,nan,nan,1.3713e+02,nan,4.1058e+03,3.1524e+02,1.2241e+03,4.3735e+02,1.6399e+03,1.5280e+03,5.7461e+02,5.5904e+02,nan,9.5540e+00,nan,nan,nan,5.9671e+03,0.0000e+00,1.1252e+02,5.9201e+03
nan,nan,5.0716e+02,3.1630e+02,7.3159e-01,1.4945e+03,nan,6.1642e+03,nan,1.4475e+03,6.9309e+02,4.9947e+02,6.6175e+02,1.0693e+02,2.7898e+02,nan,8.3235e+00,nan,nan,nan,0.0000e+00,0.0000e+00,1.3765e+03,3.3702e+03
1.0291e+01,2.5160e+02,4.1547e+03,1.6218e+03,nan,1.0307e+02,nan,2.6002e+03,1.5624e+01,9.6590e+02,2.7658e+02,4.7398e+02,1.3602e+03,1.7970e+02,8.5192e+02,nan,nan,nan,4.0842e-01,nan,2.8878e+01,0.0000e+00,1.7800e+02,1.6219e+04
3.9233e+03,1.6461e+02,1.2468e+03,8.1542e+03,nan,1.7506e+03,nan,1.4832e+00,5.8483e+02,5.3240e+02,3.8688e+02,5.3851e+02,2.4421e+02,1.1185e+02,2.6411e+02,nan,8.2685e+00,1.3412e+00,1.5146e+00,1.4814e-01,2.7202e+02,0.0000e+00,1.0684e+02,8.7959e+03
2.2141e+03,4.9212e+02,6.3140e+01,9.6370e+03,1.4312e+03,1.9611e+01,nan,4.5913e+02,8.8738e+02,4.2329e+03,6.3955e+02,5.5448e+02,4.4277e+02,4.6836e+01,4.5493e+00,2.1794e+01,nan,4.3311e-01,4.8643e-02,4.9160e-01,5.7064e+02,4.6796e+00,1.0475e+01,1.0171e+03
3.4577e+03,9.9508e+03,3.9784e+03,7.2332e+02,5.4293e+03,3.7561e+01,nan,3.7575e+02,1.6900e+03,8.9825e+02,1.1157e+02,1.9502e+03,1.0118e+03,4.8390e+01,nan,3.8175e+01,nan,5.2552e+00,5.6050e-02,7.3751e-03,1.0339e-01,1.6047e+00,1.6551e+01,8.1673e+02
nan,2.4427e+03,3.2885e+03,1.1718e+03,5.4063e+03,nan,5.2916e+03,2.0571e+03,3.0301e+03,8.8249e+02,2.9511e+03,8.8096e+02,2.5093e+03,1.0030e+02,nan,3.6193e+02,nan,2.2729e+00,nan,3.3946e-02,2.2740e-02,9.8963e+00,5.9927e-01,1.6466e+02
1.7217e+03,3.4329e+03,5.5479e+02,nan,2.3521e+03,1.6185e+04,1.2424e+03,4.3217e+02,nan,3.0840e+03,6.1647e+03,1.0827e+03,1.6457e+03,2.1064e+02,nan,1.6223e+03,nan,8.3723e+00,nan,2.7115e-01,0.0000e+00,9.5551e-01,nan,1.9682e+02
