# Absolute intensity in pT^2 in each L*/MLT bin in Figure 9d
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,4.2888e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.7447e+01,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.9287e+01,1.0324e+01,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1.0367e+02,nan,nan,2.7373e+01,1.8107e+01,nan,nan,nan,nan
8.9116e+01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2.0072e+01,4.1957e+01,nan,1.3774e+02,4.7930e+01,nan,5.4463e+01,3.2175e+01,3.0540e+01,nan,1.8523e+01,nan
nan,nan,nan,nan,nan,nan,2.9851e+01,nan,2.7657e+01,nan,3.1563e+01,nan,1.5734e+02,4.9769e+01,nan,nan,1.0449e+02,7.8105e+00,6.6730e+01,6.5133e+01,2.9246e+01,nan,9.9911e+00,nan
nan,nan,nan,nan,nan,9.7725e+00,8.7636e+01,nan,3.1570e+01,1.4099e+02,3.6950e+01,nan,2.0675e+02,1.0718e+02,nan,nan,1.5766e+02,4.7229e+00,8.0532e+01,9.9193e+01,5.0125e+01,4.9759e+01,2.6902e+01,nan
nan,nan,nan,nan,nan,1.3744e+01,7.6585e+01,5.8493e+01,6.9237e+01,1.8526e+02,4.8023e+01,9.3205e+01,3.3160e+02,1.3345e+02,nan,5.8322e+01,6.3244e+02,1.0096e+02,6.0415e+01,4.4828e+01,3.2887e+01,6.1004e+01,3.9878e+01,nan
2.5760e+01,nan,nan,nan,nan,1.9755e+01,4.0181e+01,2.7338e+01,1.1619e+02,8.2552e+01,4.6815e+01,1.7754e+02,3.6651e+02,3.7183e+02,1.2278e+02,7.5240e+01,4.3526e+02,3.8937e+01,3.9841e+01,3.3999e+01,3.9919e+01,6.5770e+01,5.6695e+01,nan
9.8459e+00,7.9588e+00,8.8631e+00,nan,4.9986e+01,3.7974e+01,4.0192e+01,8.5423e+00,1.0807e+02,3.8418e+01,4.9409e+01,1.2763e+02,3.5717e+02,3.8791e+02,2.1553e+02,1.3575e+02,1.0719e+02,4.7583e+01,4.7829e+01,5.4903e+01,nan,5.7174e+01,5.6297e+01,nan
7.4914e+00,nan,2.8664e+01,1.5510e+01,5.2981e+01,7.5084e+01,4.1599e+01,4.3101e+01,4.1135e+01,5.3272e+01,6.0575e+01,9.5386e+01,3.3298e+02,4.2844e+02,1.4122e+02,1.1142e+02,1.3192e+02,3.6287e+01,5.3973e+01,5.9642e+01,nan,3.2902e+01,7.0905e+01,1.6633e+01
1.9056e+01,6.5525e+00,7.0739e+01,4.3042e+01,2.4183e+01,2.7214e+02,4.6438e+01,3.0159e+01,6.9560e+01,1.3369e+02,3.2541e+01,1.0921e+02,2.6976e+02,4.5662e+02,1.1960e+02,1.1619e+02,1.1505e+02,2.5224e+01,6.8825e+01,1.0655e+02,nan,2.3540e+01,4.5120e+01,2.0390e+01
5.1501e+00,1.8851e+01,1.1622e+01,2.1218e+02,2.3771e+01,1.0541e+02,3.5539e+01,6.0539e+01,3.7439e+01,1.2531e+02,3.1549e+01,1.0790e+02,2.5242e+02,4.4838e+02,9.9080e+01,1.3114e+02,9.7991e+01,2.2803e+01,1.9843e+01,1.4571e+02,nan,nan,4.3833e+01,2.9936e+01
3.1659e+00,3.3961e+01,3.5502e+01,3.4839e+02,1.6002e+01,5.1490e+02,3.9023e+01,3.7499e+01,5.5068e+01,1.4806e+02,4.0675e+01,8.5855e+01,1.0956e+02,4.1061e+02,1.6258e+02,7.5221e+01,7.9526e+01,3.8067e+01,1.0559e+01,1.4773e+03,nan,nan,5.3016e+01,3.0672e+01
3.7597e+00,7.8787e+00,4.5562e+00,8.0905e-01,4.0642e+00,1.1866e+03,6.3991e+01,4.5517e+01,3.4915e+01,1.1688e+02,6.0342e+01,9.5064e+01,9.3384e+01,3.8950e+02,2.2093e+02,2.4562e+01,8.0292e+01,8.0690e+01,3.8571e+01,4.0154e+03,nan,nan,3.1356e+01,2.5409e+01
1.7511e+00,6.0206e+00,6.3555e+00,4.0703e+02,8.1820e-01,6.0155e+01,2.6950e+02,2.1677e+01,2.9005e+01,1.2496e+02,8.1162e+01,1.3841e+02,9.1246e+01,2.2860e+02,2.1851e+02,6.3742e+00,5.7196e+01,5.8646e+01,4.6814e+01,9.9019e+03,nan,nan,1.8707e+01,4.9662e+01
7.2289e-01,2.0969e+00,6.8083e-01,5.8561e+00,1.0600e+00,9.3147e+01,1.8625e+02,1.6128e+01,1.4881e+01,1.0736e+02,7.9779e+01,3.5725e+01,1.7618e+02,1.0122e+02,1.5045e+02,9.6344e+00,5.8199e+01,4.2959e+01,1.6139e+01,nan,nan,nan,1.5936e+01,nan
